ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_date,created_year,created_month,created_month_name,created_year_month,created_hour,created_day_name,sla_target_hours,sla_status
TCKT_004570,2025-11-09 10:34:15,CUST_09274,non_profit,phone_transcript,api_integration,account_access,high,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,20.33,0,negative,3,0,web,EU,2025-11-09,2025,11,November,2025-11,10,Sunday,24,Within SLA
TCKT_004571,2022-09-30 06:13:46,CUST_08577,non_profit,web_form,notifications,security_concern,low,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",14.08,0,negative,3,0,ios,EU,2022-09-30,2022,9,September,2022-09,6,Friday,96,Within SLA
TCKT_004572,2025-03-21 20:44:26,CUST_06053,enterprise,in_app,billing,other,medium,closed_no_action,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,225.51,0,very_positive,5,1,ios,NA,2025-03-21,2025,3,March,2025-03,20,Friday,48,Breached
TCKT_004573,2022-07-12 08:25:57,CUST_03207,enterprise,web_form,billing,billing_problem,low,open,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,MEA,2022-07-12,2022,7,July,2022-07,8,Tuesday,96,Not Resolved
TCKT_004574,2025-12-08 01:56:32,CUST_06800,non_profit,phone_transcript,mobile_app,feature_request,low,on_hold,standard,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,1,neutral,3,1,api_client,LATAM,2025-12-08,2025,12,December,2025-12,1,Monday,96,Not Resolved
TCKT_004575,2025-08-19 12:07:25,CUST_09966,small_business,phone_transcript,mobile_app,security_concern,high,closed_no_action,standard,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,187.58,1,neutral,3,0,desktop_app,MEA,2025-08-19,2025,8,August,2025-08,12,Tuesday,24,Breached
TCKT_004576,2024-02-28 09:02:55,CUST_03724,education,web_form,analytics_dashboard,account_access,medium,resolved,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,22.5,0,neutral,0,0,web,LATAM,2024-02-28,2024,2,February,2024-02,9,Wednesday,36,Within SLA
TCKT_004577,2022-07-27 01:05:31,CUST_05168,individual,web_form,data_export,bug,low,in_progress,gold,I am seeing an error message when I click on data export.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,1,neutral,0,0,api_client,NA,2022-07-27,2022,7,July,2022-07,1,Wednesday,72,Not Resolved
TCKT_004578,2022-03-06 10:32:52,CUST_05771,individual,phone_transcript,api_integration,other,low,open,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,NA,2022-03-06,2022,3,March,2022-03,10,Sunday,96,Not Resolved
TCKT_004579,2022-03-27 20:37:33,CUST_04767,small_business,in_app,mobile_app,other,low,on_hold,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,ios,LATAM,2022-03-27,2022,3,March,2022-03,20,Sunday,96,Not Resolved
TCKT_004580,2022-11-13 21:17:32,CUST_08395,education,phone_transcript,analytics_dashboard,security_concern,low,closed_no_action,gold,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,52.8,0,negative,3,0,ios,NA,2022-11-13,2022,11,November,2022-11,21,Sunday,72,Within SLA
TCKT_004581,2023-05-17 13:32:03,CUST_08887,enterprise,email,api_integration,security_concern,medium,on_hold,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,1,web,LATAM,2023-05-17,2023,5,May,2023-05,13,Wednesday,48,Not Resolved
TCKT_004582,2023-06-16 17:59:59,CUST_03738,education,phone_transcript,mobile_app,feature_request,high,resolved,standard,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,11.88,0,neutral,0,0,ios,EU,2023-06-16,2023,6,June,2023-06,17,Friday,24,Within SLA
TCKT_004583,2022-08-06 04:22:56,CUST_00123,enterprise,in_app,data_export,security_concern,low,in_progress,platinum,There seems to be a vulnerability in the data export functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,api_client,APAC,2022-08-06,2022,8,August,2022-08,4,Saturday,48,Not Resolved
TCKT_004584,2024-02-15 14:38:43,CUST_02839,individual,phone_transcript,mobile_app,bug,low,in_progress,standard,The mobile app feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,ios,LATAM,2024-02-15,2024,2,February,2024-02,14,Thursday,96,Not Resolved
TCKT_004585,2024-12-24 06:19:21,CUST_00189,education,in_app,notifications,billing_problem,medium,closed_no_action,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,155.13,0,very_negative,0,1,ios,APAC,2024-12-24,2024,12,December,2024-12,6,Tuesday,36,Breached
TCKT_004586,2023-11-21 04:54:25,CUST_06111,individual,chat,notifications,account_access,medium,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,7.05,0,very_negative,0,0,api_client,LATAM,2023-11-21,2023,11,November,2023-11,4,Tuesday,48,Within SLA
TCKT_004587,2023-04-22 01:24:30,CUST_04257,individual,web_form,notifications,feature_request,urgent,on_hold,platinum,Can you add an option to customize notifications?,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,,,0,positive,4,1,desktop_app,NA,2023-04-22,2023,4,April,2023-04,1,Saturday,4,Not Resolved
TCKT_004588,2022-10-13 00:43:05,CUST_03385,enterprise,email,notifications,feature_request,medium,closed_no_action,platinum,Can you add an option to customize notifications?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,171.89,0,positive,5,0,web,EU,2022-10-13,2022,10,October,2022-10,0,Thursday,24,Breached
TCKT_004589,2022-06-28 05:58:16,CUST_07684,non_profit,phone_transcript,notifications,other,high,in_progress,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,1,android,LATAM,2022-06-28,2022,6,June,2022-06,5,Tuesday,24,Not Resolved
TCKT_004590,2023-12-13 07:02:11,CUST_09430,enterprise,in_app,notifications,how_to,low,resolved,gold,Can you explain how to configure notifications properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,23.23,0,neutral,3,0,desktop_app,EU,2023-12-13,2023,12,December,2023-12,7,Wednesday,72,Within SLA
TCKT_004591,2024-01-24 11:02:25,CUST_05238,non_profit,phone_transcript,api_integration,billing_problem,low,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,41.08,0,negative,2,0,desktop_app,MEA,2024-01-24,2024,1,January,2024-01,11,Wednesday,72,Within SLA
TCKT_004592,2022-10-16 16:05:21,CUST_02163,individual,web_form,login_auth,performance,medium,open,standard,Queries in the login auth module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,1,ios,EU,2022-10-16,2022,10,October,2022-10,16,Sunday,48,Not Resolved
TCKT_004593,2025-11-20 15:34:35,CUST_00574,individual,email,billing,how_to,medium,in_progress,standard,How can I export my data from the billing section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,desktop_app,MEA,2025-11-20,2025,11,November,2025-11,15,Thursday,48,Not Resolved
TCKT_004594,2022-01-01 19:57:52,CUST_09044,non_profit,web_form,api_integration,performance,medium,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,45.11,0,negative,3,1,api_client,EU,2022-01-01,2022,1,January,2022-01,19,Saturday,48,Within SLA
TCKT_004595,2022-04-10 21:37:55,CUST_05343,individual,phone_transcript,data_export,performance,low,resolved,gold,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,32.77,0,very_negative,2,0,desktop_app,LATAM,2022-04-10,2022,4,April,2022-04,21,Sunday,72,Within SLA
TCKT_004596,2022-10-26 18:14:37,CUST_00120,enterprise,in_app,analytics_dashboard,other,medium,in_progress,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,android,LATAM,2022-10-26,2022,10,October,2022-10,18,Wednesday,36,Not Resolved
TCKT_004597,2024-05-22 13:04:04,CUST_06584,enterprise,web_form,login_auth,bug,low,resolved,gold,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,12.09,0,negative,2,1,desktop_app,EU,2024-05-22,2024,5,May,2024-05,13,Wednesday,72,Within SLA
TCKT_004598,2022-11-15 00:27:45,CUST_01739,enterprise,phone_transcript,data_export,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,39.34,0,very_negative,2,0,api_client,APAC,2022-11-15,2022,11,November,2022-11,0,Tuesday,96,Within SLA
TCKT_004599,2023-09-01 17:46:41,CUST_04495,education,in_app,notifications,security_concern,medium,in_progress,standard,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,1,android,EU,2023-09-01,2023,9,September,2023-09,17,Friday,48,Not Resolved
TCKT_004600,2023-12-24 05:03:25,CUST_03457,individual,in_app,billing,feature_request,low,closed_no_action,platinum,It would be great to have billing support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,192.13,0,very_negative,1,0,android,APAC,2023-12-24,2023,12,December,2023-12,5,Sunday,48,Breached
TCKT_004601,2022-02-15 07:51:04,CUST_01721,education,web_form,billing,other,low,on_hold,platinum,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,1,web,LATAM,2022-02-15,2022,2,February,2022-02,7,Tuesday,48,Not Resolved
TCKT_004602,2025-10-27 22:58:26,CUST_04416,small_business,email,analytics_dashboard,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,42.12,0,negative,2,1,ios,LATAM,2025-10-27,2025,10,October,2025-10,22,Monday,48,Within SLA
TCKT_004603,2025-12-22 23:29:42,CUST_05004,education,web_form,login_auth,security_concern,high,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",15.01,0,very_negative,2,0,desktop_app,EU,2025-12-22,2025,12,December,2025-12,23,Monday,24,Within SLA
TCKT_004604,2022-06-27 14:14:28,CUST_01630,education,web_form,api_integration,performance,low,in_progress,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,web,MEA,2022-06-27,2022,6,June,2022-06,14,Monday,96,Not Resolved
TCKT_004605,2024-06-17 01:42:35,CUST_05899,non_profit,in_app,api_integration,other,low,on_hold,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,1,ios,LATAM,2024-06-17,2024,6,June,2024-06,1,Monday,72,Not Resolved
TCKT_004606,2025-02-11 16:18:22,CUST_04812,enterprise,in_app,mobile_app,account_access,high,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,5.15,0,neutral,4,0,android,APAC,2025-02-11,2025,2,February,2025-02,16,Tuesday,16,Within SLA
TCKT_004607,2025-07-02 02:40:04,CUST_05710,non_profit,phone_transcript,login_auth,performance,medium,in_progress,platinum,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,1,positive,5,0,desktop_app,LATAM,2025-07-02,2025,7,July,2025-07,2,Wednesday,24,Not Resolved
TCKT_004608,2024-06-30 21:42:53,CUST_00470,enterprise,email,notifications,billing_problem,urgent,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,6.89,0,negative,3,0,desktop_app,LATAM,2024-06-30,2024,6,June,2024-06,21,Sunday,12,Within SLA
TCKT_004609,2025-02-24 22:55:51,CUST_00673,education,in_app,analytics_dashboard,account_access,medium,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,47.91,0,negative,3,1,ios,EU,2025-02-24,2025,2,February,2025-02,22,Monday,48,Within SLA
TCKT_004610,2025-08-18 14:38:06,CUST_05594,individual,web_form,analytics_dashboard,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,28.36,0,positive,5,0,web,APAC,2025-08-18,2025,8,August,2025-08,14,Monday,96,Within SLA
TCKT_004611,2025-04-05 14:46:50,CUST_02890,non_profit,web_form,mobile_app,billing_problem,medium,in_progress,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,5,0,web,NA,2025-04-05,2025,4,April,2025-04,14,Saturday,36,Not Resolved
TCKT_004612,2024-02-07 10:34:59,CUST_01287,enterprise,web_form,notifications,billing_problem,medium,open,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,0,android,NA,2024-02-07,2024,2,February,2024-02,10,Wednesday,48,Not Resolved
TCKT_004613,2024-11-09 10:47:44,CUST_00160,non_profit,in_app,billing,bug,low,resolved,standard,The billing feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,9.23,0,very_negative,1,1,web,MEA,2024-11-09,2024,11,November,2024-11,10,Saturday,96,Within SLA
TCKT_004614,2024-07-18 07:12:41,CUST_03256,enterprise,email,notifications,security_concern,high,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",18.25,0,very_negative,0,1,desktop_app,APAC,2024-07-18,2024,7,July,2024-07,7,Thursday,16,Breached
TCKT_004615,2025-06-13 09:43:10,CUST_04302,non_profit,chat,login_auth,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,15.86,0,very_negative,2,0,ios,APAC,2025-06-13,2025,6,June,2025-06,9,Friday,24,Within SLA
TCKT_004616,2025-04-03 10:33:32,CUST_09192,small_business,in_app,notifications,performance,low,resolved,gold,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,47.7,0,positive,0,0,desktop_app,APAC,2025-04-03,2025,4,April,2025-04,10,Thursday,72,Within SLA
TCKT_004617,2022-11-03 02:07:06,CUST_03635,small_business,phone_transcript,login_auth,billing_problem,urgent,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,1.44,0,neutral,0,0,android,LATAM,2022-11-03,2022,11,November,2022-11,2,Thursday,12,Within SLA
TCKT_004618,2022-09-15 05:29:01,CUST_08724,education,email,data_export,bug,low,on_hold,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,ios,LATAM,2022-09-15,2022,9,September,2022-09,5,Thursday,96,Not Resolved
TCKT_004619,2025-06-20 07:17:41,CUST_00614,individual,in_app,data_export,how_to,high,in_progress,platinum,How can I export my data from the data export section?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,,,1,neutral,4,1,web,EU,2025-06-20,2025,6,June,2025-06,7,Friday,8,Not Resolved
TCKT_004620,2025-02-21 08:33:33,CUST_00752,enterprise,in_app,notifications,performance,medium,on_hold,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,0,web,NA,2025-02-21,2025,2,February,2025-02,8,Friday,48,Not Resolved
TCKT_004621,2022-06-19 06:23:11,CUST_05328,non_profit,in_app,api_integration,security_concern,urgent,closed_no_action,standard,We need details about your data encryption and compliance.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,Ticket closed without further action after no response from the customer.,39.1,0,very_negative,2,0,web,NA,2022-06-19,2022,6,June,2022-06,6,Sunday,12,Breached
TCKT_004622,2022-02-12 04:31:17,CUST_07158,non_profit,email,data_export,performance,low,resolved,gold,Queries in the data export module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,12.34,0,negative,3,0,android,LATAM,2022-02-12,2022,2,February,2022-02,4,Saturday,72,Within SLA
TCKT_004623,2024-09-04 05:38:43,CUST_06389,enterprise,web_form,analytics_dashboard,how_to,low,closed_no_action,gold,I need help setting up analytics dashboard for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,119.16,0,neutral,4,0,ios,LATAM,2024-09-04,2024,9,September,2024-09,5,Wednesday,72,Breached
TCKT_004624,2022-04-07 07:55:17,CUST_01877,education,web_form,billing,security_concern,low,resolved,gold,There seems to be a vulnerability in the billing functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",13.37,0,negative,0,0,desktop_app,NA,2022-04-07,2022,4,April,2022-04,7,Thursday,72,Within SLA
TCKT_004625,2022-09-16 22:08:10,CUST_02936,enterprise,web_form,data_export,security_concern,low,open,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,desktop_app,MEA,2022-09-16,2022,9,September,2022-09,22,Friday,96,Not Resolved
TCKT_004626,2025-07-08 15:39:11,CUST_03451,small_business,in_app,billing,performance,low,in_progress,standard,Queries in the billing module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,0,android,APAC,2025-07-08,2025,7,July,2025-07,15,Tuesday,96,Not Resolved
TCKT_004627,2023-06-26 21:00:46,CUST_08227,education,phone_transcript,api_integration,performance,medium,on_hold,platinum,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,1,api_client,MEA,2023-06-26,2023,6,June,2023-06,21,Monday,24,Not Resolved
TCKT_004628,2022-02-15 21:22:45,CUST_01979,individual,phone_transcript,data_export,feature_request,low,resolved,standard,Our team needs more advanced options for data export.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,26.52,0,very_positive,0,0,android,EU,2022-02-15,2022,2,February,2022-02,21,Tuesday,96,Within SLA
TCKT_004629,2025-01-09 22:36:23,CUST_03476,individual,chat,api_integration,feature_request,medium,in_progress,platinum,Can you add an option to customize api integration?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,1,desktop_app,APAC,2025-01-09,2025,1,January,2025-01,22,Thursday,24,Not Resolved
TCKT_004630,2023-03-22 19:58:43,CUST_04234,individual,phone_transcript,mobile_app,other,low,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,44.06,0,neutral,0,1,android,MEA,2023-03-22,2023,3,March,2023-03,19,Wednesday,96,Within SLA
TCKT_004631,2023-06-26 11:11:43,CUST_05917,non_profit,web_form,login_auth,feature_request,low,resolved,standard,It would be great to have login auth support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,35.34,0,positive,5,1,ios,NA,2023-06-26,2023,6,June,2023-06,11,Monday,96,Within SLA
TCKT_004632,2025-07-07 14:00:35,CUST_04776,enterprise,email,login_auth,how_to,medium,resolved,gold,Can you explain how to configure login auth properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,30.06,0,negative,2,0,desktop_app,LATAM,2025-07-07,2025,7,July,2025-07,14,Monday,36,Within SLA
TCKT_004633,2025-02-07 19:57:01,CUST_07714,individual,phone_transcript,analytics_dashboard,account_access,low,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,34.28,1,negative,0,1,android,EU,2025-02-07,2025,2,February,2025-02,19,Friday,96,Within SLA
TCKT_004634,2022-03-23 09:54:26,CUST_03967,non_profit,in_app,notifications,how_to,high,resolved,platinum,I need help setting up notifications for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,8.81,0,neutral,4,1,desktop_app,MEA,2022-03-23,2022,3,March,2022-03,9,Wednesday,8,Breached
TCKT_004635,2023-02-25 10:19:59,CUST_09283,enterprise,chat,mobile_app,other,medium,closed_no_action,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,119.07,0,neutral,0,1,ios,EU,2023-02-25,2023,2,February,2023-02,10,Saturday,36,Breached
TCKT_004636,2022-04-29 13:28:53,CUST_04465,individual,chat,mobile_app,account_access,low,open,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,1,very_negative,2,0,web,NA,2022-04-29,2022,4,April,2022-04,13,Friday,72,Not Resolved
TCKT_004637,2023-05-08 02:14:22,CUST_05011,small_business,chat,notifications,other,medium,in_progress,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,1,android,APAC,2023-05-08,2023,5,May,2023-05,2,Monday,36,Not Resolved
TCKT_004638,2023-07-17 16:15:10,CUST_04175,individual,in_app,data_export,security_concern,medium,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,ios,LATAM,2023-07-17,2023,7,July,2023-07,16,Monday,48,Not Resolved
TCKT_004639,2024-06-04 16:41:24,CUST_07938,education,phone_transcript,billing,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,50.77,0,very_positive,5,1,android,APAC,2024-06-04,2024,6,June,2024-06,16,Tuesday,96,Within SLA
TCKT_004640,2024-12-28 06:14:29,CUST_06702,individual,in_app,data_export,billing_problem,medium,resolved,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,15.55,0,negative,0,0,android,APAC,2024-12-28,2024,12,December,2024-12,6,Saturday,24,Within SLA
TCKT_004641,2025-09-03 15:26:56,CUST_05107,non_profit,phone_transcript,login_auth,account_access,low,in_progress,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,ios,MEA,2025-09-03,2025,9,September,2025-09,15,Wednesday,96,Not Resolved
TCKT_004642,2025-03-29 21:02:22,CUST_04081,individual,phone_transcript,login_auth,performance,low,resolved,standard,Queries in the login auth module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,17.14,0,neutral,3,0,android,NA,2025-03-29,2025,3,March,2025-03,21,Saturday,96,Within SLA
TCKT_004643,2024-07-24 07:38:29,CUST_07808,education,in_app,api_integration,performance,low,resolved,platinum,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,25.68,0,negative,2,0,api_client,MEA,2024-07-24,2024,7,July,2024-07,7,Wednesday,48,Within SLA
TCKT_004644,2024-08-10 13:08:31,CUST_04017,individual,in_app,api_integration,account_access,medium,closed_no_action,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,65.71,0,neutral,4,1,web,EU,2024-08-10,2024,8,August,2024-08,13,Saturday,48,Breached
TCKT_004645,2024-07-26 17:04:52,CUST_01404,non_profit,web_form,mobile_app,performance,urgent,resolved,standard,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,Optimized queries and increased resource allocation.,3.79,0,negative,3,0,web,LATAM,2024-07-26,2024,7,July,2024-07,17,Friday,12,Within SLA
TCKT_004646,2022-05-24 00:31:19,CUST_09672,education,phone_transcript,notifications,feature_request,medium,resolved,gold,It would be great to have notifications support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,4.87,0,very_positive,5,0,api_client,EU,2022-05-24,2022,5,May,2022-05,0,Tuesday,36,Within SLA
TCKT_004647,2025-09-19 23:15:21,CUST_00953,individual,in_app,login_auth,account_access,low,in_progress,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,api_client,NA,2025-09-19,2025,9,September,2025-09,23,Friday,96,Not Resolved
TCKT_004648,2022-11-08 11:54:53,CUST_03387,non_profit,email,data_export,bug,medium,open,gold,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,api_client,NA,2022-11-08,2022,11,November,2022-11,11,Tuesday,36,Not Resolved
TCKT_004649,2024-01-27 01:56:48,CUST_03553,enterprise,web_form,login_auth,account_access,low,in_progress,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,api_client,EU,2024-01-27,2024,1,January,2024-01,1,Saturday,96,Not Resolved
